Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7eVu7FI02cTicLEgVtUvwF,"ZOO","2021 Winter SMTOWN : SMCU EXPRESS","TAEYONG;JENO;HENDERY;YANGYANG;GISELLE",2021-12-27,177413,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-05-24T11:12:40Z,"k-pop,noise music","SM Entertainment",0.823,0.923,9,-2.875,1,0.158,0.127,0,0.0571,0.629,122.922,4
spotify:track:19t5GSN3XsLB7UOsZD8Fwv,"CLAP","TEEN, AGE","SEVENTEEN",2017-11-06,167797,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-06-05T08:12:13Z,"k-pop","PLEDIS ENTERTAINMENT",0.722,0.918,8,-2.952,1,0.0607,0.141,0,0.409,0.831,100.024,4
spotify:track:3QwiidVHfeE9y5jl4n2MTC,"_WORLD","SECTOR 17","SEVENTEEN",2022-07-18,178453,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-06-05T08:12:20Z,"k-pop","PLEDIS Entertainment",0.709,0.809,2,-3.198,0,0.0541,0.312,0,0.0899,0.788,111.01,4
spotify:track:4pspYVQGFHLPEFgQPD1J7e,"WANNABE","IT'z ME","ITZY",2020-03-09,191242,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-06-26T16:17:19Z,"k-pop","Republic Records - ITZY",0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,4
spotify:track:5sdQOyqq2IDhvmx2lHOpwd,"Super Shy","NewJeans 'Super Shy'","NewJeans",2023-07-07,154666,82,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T08:49:48Z,"k-pop","ADOR",0.776,0.817,5,-6.018,0,0.0748,0.18,0.0000344,0.146,0.515,149.921,4
spotify:track:1rp986nzkyAX1wFpxzbwlC,"Replay","The SHINee World - The First Album","SHINee",2008-08-28,213826,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T08:54:37Z,"k-pop","SM Entertainment",0.716,0.779,1,-2.203,1,0.0805,0.178,0.00000116,0.167,0.59,99.977,4
spotify:track:1iIhGHzzrzqQfuNkFI2qAn,"Any song","Any song","ZICO",2020-01-13,227226,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T10:07:07Z,"k-rap,k-pop","KOZ ENTERTAINMENT",0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,4
spotify:track:3syxwxJqX5jpgjNYmvzdW6,"CAKE","KILL MY DOUBT","ITZY",2023-07-31,198887,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T11:23:29Z,"k-pop","Republic Records - ITZY",0.801,0.758,7,-4.31,1,0.0445,0.0663,0.0000041,0.0431,0.576,103.07,4
spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Seven (feat. Latto)","Seven (feat. Latto)","Jung Kook;Latto",2023-07-14,184400,77,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T11:23:42Z,"k-pop","BIGHIT MUSIC",0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,4
spotify:track:7qmvLmX9tyaTiBAVNI6YEn,"PLAYING WITH FIRE","SQUARE TWO","BLACKPINK",2016-11-01,197288,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T11:27:00Z,"k-pop","YG Entertainment",0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,4
spotify:track:0a4MMyCrzT0En247IhqZbD,"Hype Boy","NewJeans 1st EP 'New Jeans'","NewJeans",2022-08-01,179026,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T12:48:18Z,"k-pop","ADOR",0.593,0.935,4,-3.43,0,0.225,0.268,0,0.286,0.783,99.976,4
spotify:track:0bMoNdAnxNR0OuQbGDovrr,"ANTIFRAGILE","UNFORGIVEN","LE SSERAFIM",2023-05-01,184444,79,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T12:48:33Z,"k-pop","SOURCE MUSIC",0.879,0.784,10,-3.944,0,0.081,0.0759,0,0.125,0.83,105.019,4
spotify:track:50Q0BUdTTtaMumIELoyrm8,"Fast Forward","GAME PLAN","JEON SOMI",2023-08-07,160578,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:33:15Z,"k-pop","THEBLACKLABEL",0.733,0.599,9,-5.747,1,0.0494,0.000929,0.000304,0.116,0.766,123.991,4
spotify:track:5fgHGI9EBaQkggzi6Zaq30,"Dancing King","Dancing King - SM STATION","Yoo Jae Seok",2016-09-17,244463,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:34:08Z,"k-pop","SM Entertainment",0.729,0.88,6,-3.712,1,0.0458,0.0185,0,0.0574,0.957,127.987,4
spotify:track:7a86ARVnm366v2UY1z9Ak8,"Poppy (Korean Ver.)","Poppy (Korean Ver.)","STAYC",2023-02-03,178293,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:35:38Z,"k-pop","High Up Entertainment",0.808,0.786,4,-3.842,0,0.0375,0.139,0,0.266,0.821,126.047,4
spotify:track:7nKQ5WAcjnG48knyLuo8gO,"Red Flavor","The Red Summer - Summer Mini Album","Red Velvet",2017-07-09,191139,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:36:24Z,"k-pop","SM Entertainment",0.709,0.917,9,-3.315,1,0.189,0.0409,0,0.0839,0.515,125.042,4
spotify:track:6QTBYKLlV2PQniwAWrBV2z,"Mr. Simple","Mr. Simple - The 5th Album","SUPER JUNIOR",2011-08-02,241826,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:37:24Z,"k-pop","SM Entertainment",0.913,0.745,1,-2.837,1,0.0506,0.000219,0.00208,0.0622,0.795,127.996,4
spotify:track:3gTQwwDNJ42CCLo3Sf4JDd,"S-Class","5-STAR","Stray Kids",2023-06-02,195688,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:44:05Z,"k-pop,noise music","Republic Records - Stray Kids",0.886,0.781,5,-1.837,0,0.333,0.0895,0,0.0715,0.672,104.996,4
spotify:track:6P3CtlzTKLxcNYGOS3es8m,"Love Me Like This","expérgo","NMIXX",2023-03-20,188718,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:44:30Z,"k-pop","Republic Records - NMIXX",0.801,0.805,8,-4.169,0,0.0641,0.00775,0,0.0588,0.664,97.021,4
spotify:track:65FftemJ1DbbZ45DUfHJXE,"OMG","NewJeans 'OMG'","NewJeans",2023-01-02,212253,81,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:45:13Z,"k-pop","ADOR",0.804,0.771,9,-4.067,0,0.0433,0.357,0.00000307,0.108,0.739,126.956,4
spotify:track:3r8RuvgbX9s7ammBn07D3W,"Ditto","Ditto","NewJeans",2022-12-19,185506,82,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:45:19Z,"k-pop","ADOR",0.814,0.641,6,-5.957,0,0.111,0.027,0,0.0993,0.183,133.854,4
spotify:track:4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard’s wife","UNFORGIVEN","LE SSERAFIM",2023-05-01,185538,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:45:34Z,"k-pop","SOURCE MUSIC",0.663,0.872,11,-5.056,1,0.2,0.0153,0,0.0519,0.626,142.951,4
spotify:track:51vRumtqbkNW9wrKfESwfu,"UNFORGIVEN (feat. Nile Rodgers)","UNFORGIVEN","LE SSERAFIM;Nile Rodgers",2023-05-01,182148,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:45:57Z,"k-pop","SOURCE MUSIC",0.795,0.875,4,-4.079,0,0.0525,0.111,0.0000894,0.107,0.375,104.008,4
spotify:track:45OX2jjEw1l7lOFJfDP9fv,"MONEY","LALISA","LISA",2021-09-10,168227,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:47:32Z,"k-pop","YG Entertainment",0.826,0.553,1,-10.121,0,0.234,0.163,0.0000412,0.135,0.4,140.037,4
spotify:track:2KZ3sNqPogEyMUUH6A5HFy,"LALISA","LALISA","LISA",2021-09-10,200689,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T04:47:38Z,"k-pop","YG Entertainment",0.804,0.652,8,-6.282,1,0.0898,0.0267,0.000782,0.118,0.854,150.076,4
spotify:track:7mpdNiaQvygj2rHoxkzMfa,"Bite Me","DARK BLOOD","ENHYPEN",2023-05-22,157531,81,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T13:37:10Z,"k-pop","BELIFT LAB",0.795,0.781,1,-4.647,1,0.141,0.285,0,0.108,0.687,104.972,4
spotify:track:5elW2CKSoqjYoJ32AGDxf1,"Polaroid Love","DIMENSION : ANSWER","ENHYPEN",2022-01-10,184601,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-01T13:37:16Z,"k-pop","BELIFT LAB",0.738,0.67,7,-3.766,0,0.0439,0.458,0,0.361,0.651,138.055,4
spotify:track:7v6Xw1GwTb1m9y7xyXwLhf,"Sick Enough to Die (Feat. Mellow)","Blue Brand 2nd Trauma, Part 2","MC MONG;Mellow",2010-06-24,269349,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:21:21Z,"k-ballad,k-rap,amapiano,private school piano,gqom","Genie Music Corporation",0.689,0.896,6,-4.681,1,0.0679,0.681,0,0.126,0.681,122.002,4
spotify:track:1t8sqIScEIP0B4bQzBuI2P,"MY BAG","I NEVER DIE","i-dle",2022-03-14,160520,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:21:42Z,"k-pop","Cube Entertainment",0.838,0.823,8,-3.929,0,0.164,0.0864,0.0000712,0.156,0.759,94.024,4
spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,"ELEVEN","ELEVEN","IVE",2021-12-01,178453,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:21:44Z,"k-pop","STARSHIP Entertainment",0.828,0.731,9,-3.033,1,0.111,0.0617,0,0.048,0.587,119.978,4
spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,"Queendom","Queendom - The 6th Mini Album","Red Velvet",2021-08-16,181760,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:21:49Z,"k-pop","SM Entertainment",0.695,0.896,5,-1.24,1,0.0847,0.179,0,0.0626,0.508,119.959,4
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,"Bad Boy","The Perfect Red Velvet - The 2nd Album Repackage","Red Velvet",2018-01-29,210817,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:21:53Z,"k-pop","SM Entertainment",0.714,0.736,2,-3.801,1,0.0457,0.191,0,0.0553,0.814,149.985,4
spotify:track:3NfgdU9mbIVhcJF3XvC0c9,"Dolphin","NONSTOP","OH MY GIRL",2020-04-27,176773,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:00Z,"k-pop","WM Entertainment",0.858,0.68,4,-4.531,1,0.0795,0.171,0,0.173,0.621,113.993,4
spotify:track:27bIik73QCu8Xzt3xpG1bI,"Candy","Candy - Winter Special Mini Album","NCT DREAM",2022-12-16,217066,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:08Z,"k-pop,noise music","SM Entertainment",0.65,0.964,1,-1.329,1,0.0348,0.0538,0,0.245,0.836,120.008,4
spotify:track:1ex8euBuzVyqjThnYfwY2k,"HELLO","THE SECOND STEP : CHAPTER TWO","TREASURE",2022-10-04,181432,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:12Z,"k-pop","YG Entertainment",0.653,0.575,2,-5.432,1,0.0571,0.0315,0,0.0764,0.528,135.015,4
spotify:track:0CnpSTdL9l5vQM4YnzXtyo,"Panorama","One-reeler / Act IV","IZ*ONE",2020-12-07,222853,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:14Z,"k-pop","OFF THE RECORD Entertainment, SWING Entertainment",0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,4
spotify:track:5FiXhM80sP4yg6tEnHkZZn,"HWAA","I burn","i-dle",2021-01-11,197320,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:20Z,"k-pop","Universal Music LLC",0.384,0.868,6,-3.226,0,0.0711,0.0458,0.00000582,0.0797,0.233,95.027,4
spotify:track:38MKW2tQHtyO8djIOKlEFF,"Allergy","I feel","i-dle",2023-05-15,162786,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T13:22:31Z,"k-pop","Cube Entertainment",0.591,0.92,5,-3.699,1,0.185,0.0524,0,0.0467,0.545,165.087,4
spotify:track:52FCAZn0YEkZfF0BtiAUMW,"Heart Shaker","Merry & Happy","TWICE",2017-12-11,186893,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T17:20:02Z,"k-pop","Republic Records - TWICE",0.564,0.944,8,-0.532,1,0.0647,0.105,0,0.154,0.857,164.062,4
spotify:track:3HWOknOVmd44e1jg4g0Sga,"Knock Knock","Twicecoaster: Lane 2","TWICE",2017-02-20,195746,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T17:20:11Z,"k-pop","Republic Records - TWICE",0.672,0.968,1,-2.636,0,0.131,0.0243,0,0.0587,0.473,129.971,4
spotify:track:0BJMgVrnWIvgYsjq8KaPeh,"SCIENTIST","Formula of Love: O+T=<3","TWICE",2021-11-12,194600,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-05T17:21:45Z,"k-pop","Republic Records - TWICE",0.786,0.858,11,-3.74,1,0.0675,0.0487,0,0.126,0.649,112.999,4
spotify:track:2vzn8usBcuNL93DnTjEK0z,"LOSER","MADE","BIGBANG",2016-12-13,219370,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-06T14:46:48Z,"k-pop","YG Entertainment",0.639,0.692,3,-4.127,1,0.107,0.338,0,0.356,0.488,89.846,4
spotify:track:6UgkB0xM45TR3Zjqm3GQ6T,"LET'S NOT FALL IN LOVE","MADE","BIGBANG",2016-12-13,211926,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-06T14:47:04Z,"k-pop","YG Entertainment",0.68,0.846,0,-4.217,1,0.0498,0.103,0,0.115,0.659,124.984,4
spotify:track:26eV0R7nbqtlzh316ncU99,"Fantastic Baby","ALIVE","BIGBANG",2012-02-29,230573,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-06T14:47:27Z,"k-pop","YG Entertainment",0.725,0.841,2,-3.924,1,0.0545,0.002,0,0.0652,0.582,130.013,4
spotify:track:7G6WuVZuTbF6JcnA9wOvsD,"Secret Story of the Swan","Oneiric Diary","IZ*ONE",2020-06-15,192333,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-07T10:42:02Z,"k-pop","Genie Music Corporation, Stone Music Entertainment",0.703,0.941,7,-0.995,0,0.0808,0.131,0,0.319,0.758,102.969,4
spotify:track:2A3ShNautqXezP1lFDePwa,"Give Love","PLAY","AKMU",2014-04-07,176532,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-09T16:33:18Z,"k-ballad,k-pop","YG Entertainment",0.793,0.706,5,-4.536,1,0.0695,0.332,0,0.0752,0.839,95.992,4
spotify:track:2Y34BGd4MdPVzaEk0tbqQj,"Heaven","Heaven","AILEE",2012-02-09,211330,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-12T04:31:14Z,"k-ballad,k-pop","Kakao Entertainment",0.43,0.814,7,-3.667,1,0.123,0.702,0.00000252,0.125,0.406,179.988,4
spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,"Attention","NewJeans 1st EP 'New Jeans'","NewJeans",2022-08-01,180066,79,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-13T01:28:04Z,"k-pop","ADOR",0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,4
spotify:track:2gpwaAJnSDTevgZa4uyM0H,"POPPY - Japanese Ver.","POPPY (Japanese Ver.)","STAYC",2022-11-16,179866,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-15T15:46:07Z,"k-pop","Universal Music LLC",0.819,0.709,4,-5.351,0,0.0382,0.314,0,0.13,0.638,126.001,4
spotify:track:3gUSmSBeeYsSMWECJcQW8w,"SOBER","MADE","BIGBANG",2016-12-13,237512,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-16T10:52:37Z,"k-pop","YG Entertainment",0.653,0.835,5,-3.39,1,0.0787,0.00738,0,0.91,0.537,129.948,4
spotify:track:07gp2fnoTbVCsRJYazycI4,"WE LIKE 2 PARTY","MADE","BIGBANG",2016-12-13,195515,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-16T10:53:11Z,"k-pop","YG Entertainment",0.666,0.916,1,-3.286,0,0.297,0.0172,0,0.397,0.694,89.952,4
spotify:track:7GLlnuHjYIKy3YR59ziaQe,"Bad Boy","ALIVE","BIGBANG",2012-02-29,236817,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-21T16:29:24Z,"k-pop","YG Entertainment",0.597,0.764,9,-4.859,0,0.139,0.0148,0,0.126,0.364,74.98,4
spotify:track:6ezYHltHYhuJckdCsYsRJI,"Either Way","Either Way","IVE",2023-09-25,166946,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-10-24T14:15:10Z,"k-pop","Starship Entertainment",0.701,0.588,8,-4.059,0,0.0475,0.461,0,0.24,0.394,123.078,4
spotify:track:2YmfV4lAjrAQvuggKCUX6m,"Sweet Venom","ORANGE BLOOD","ENHYPEN",2023-11-17,148753,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-11-29T13:21:17Z,"k-pop","BELIFT LAB",0.84,0.673,10,-3.685,1,0.0427,0.0426,0,0.0971,0.911,115.004,4
spotify:track:4gdiCHNbwugojBqr5Jt3pq,"WA DA DA","FIRST IMPACT","Kep1er",2022-01-03,183693,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-12-22T01:37:27Z,"k-pop","Genie Music Corporation, Stone Music Entertainment",0.785,0.907,10,-2.657,1,0.0938,0.00122,0.00000311,0.213,0.685,126.004,4
spotify:track:45lXSvtDt6uKiGZIXB4LLF,"BORN TO BE","BORN TO BE","ITZY",2024-01-08,178773,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-01-15T13:33:41Z,"k-pop","Republic Records - ITZY",0.613,0.857,1,-2.321,1,0.0605,0.0513,0,0.037,0.754,168.111,4
spotify:track:3aAnwyBJY9OLNLqSgd4fZU,"Deja Vu","minisode 3: TOMORROW","TOMORROW X TOGETHER",2024-04-01,171427,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-04-17T10:04:00Z,"k-pop","Republic Records - TXT",0.357,0.572,5,-5.339,0,0.069,0.0811,0,0.145,0.238,162.844,4
spotify:track:1njlnn8ZKHI77Pe9szIONR,"SHEESH","BABYMONS7ER","BABYMONSTER",2024-04-01,170356,79,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-04-19T14:26:03Z,"k-pop","YG Entertainment",0.774,0.728,2,-5.079,1,0.169,0.113,0,0.0473,0.461,140.041,4
spotify:track:2vNPGH1x5ZwxTjlvzLCyc2,"Fate","2","i-dle",2024-01-29,161546,3,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-04-19T14:29:13Z,"k-pop","Cube Entertainment",0.872,0.73,0,-4.86,1,0.0998,0.227,0,0.374,0.812,114.956,4
spotify:track:3FeVmId7tL5YN8B7R3imoM,"My Universe","My Universe","Coldplay;BTS",2021-09-24,228000,76,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-04-19T14:58:24Z,"k-pop","Parlophone UK",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,4
spotify:track:6Jkcg39vqttJezD7nfqrSj,"Look At Me","Twicetagram","TWICE",2017-10-30,193146,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-05-02T11:13:30Z,"k-pop","Republic Records - TWICE",0.719,0.909,1,-3.585,1,0.0365,0.156,0.00000121,0.0655,0.665,134.892,4
spotify:track:4ndxCrtl74lgOdF6Lz7bIq,"Love 119","Love 119","RIIZE",2024-01-05,173489,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-07-26T06:59:34Z,"k-pop","SM Entertainment",0.752,0.75,8,-4.666,1,0.0468,0.447,0,0.288,0.419,98.524,4
spotify:track:4mlQPWeSMkwJQcYTr9razZ,"보여줄게","Invitation","AILEE",2012-10-16,233813,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:47:53Z,"k-ballad,k-pop","Kakao Entertainment",0.608,0.876,7,-1.997,0,0.0557,0.228,0,0.107,0.247,129.963,4
spotify:track:54SpjxPioot7g7hVfbrXHh,"Lies","Always","BIGBANG",2007-08-16,229120,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:48:18Z,"k-pop","YG Entertainment",0.781,0.849,6,-5.644,1,0.0568,0.159,0,0.93,0.665,124.986,4
spotify:track:1mh5s6XJ3RLJBRPErACsHW,"This Love","Descendants Of The Sun Pt.3 (Original Television Soundtrack)","DAVICHI",2016-03-03,225171,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:48:56Z,"k-ballad,soundtrack,k-pop","Ou Ent. Music&New",0.406,0.446,9,-4.306,1,0.0335,0.739,0,0.194,0.214,138.66,4
spotify:track:6oHUMXEKpnXOrs13VoGsuF,"Trap","Trap - The 1st Album","HENRY;KYUHYUN;TAEMIN",2013-06-07,225386,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:49:32Z,"k-pop,k-ballad","SM Entertainment",0.658,0.86,5,-2.898,0,0.0272,0.443,0,0.304,0.644,88.032,4
spotify:track:0RP3Qjp1QhIjhtG7gYoBqn,"Trouble Maker","Trouble Maker","Trouble Maker",2011-12-01,219637,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:50:19Z,"k-pop","CUBE ENTERTAINMENT",0.838,0.805,10,-2.723,0,0.0541,0.0826,0.00000377,0.0778,0.952,115.026,4
spotify:track:4gcmhFCfvulg76xrz7Uqnr,"Nice Body (With Loco)","Make Up","Hyomin;Loco",2014-06-30,208548,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:50:43Z,"k-pop,k-rap","Beyond Music",0.733,0.808,0,-3.342,1,0.0314,0.117,0,0.0413,0.863,98.023,4
spotify:track:5lr5WSWaE3Ne0udmLwuSgd,"My Destiny","My Love From the Star Part 1","Lyn",2013-12-26,231840,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:52:20Z,"k-ballad,soundtrack","(주)SBS ContentsHub",0.346,0.437,7,-6.342,1,0.0423,0.785,0.0000423,0.119,0.107,127.145,4
spotify:track:1qsjEmjRzXVsmC0oLitHzN,"Once Again","Descendants Of The Sun Pt.5 (Original Television Soundtrack)","Mad Clown;Kim Na Young",2016-03-17,235727,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:52:35Z,"k-rap,k-ballad,soundtrack","Ou Ent. Music&New",0.564,0.809,5,-4.427,1,0.176,0.518,0,0.276,0.358,145.814,4
spotify:track:1RTW9UthqmZwr8Od6CH4i8,"Into the New World","Girls' Generation","Girls' Generation",2007-11-01,265760,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:52:59Z,"k-pop","SM Entertainment",0.708,0.892,4,-1.964,0,0.0349,0.0706,0,0.114,0.623,108.031,4
spotify:track:5pesNiBKAx8JNwK2mQ2HEc,"Been Through","Universe – Winter Special Album, 2017","EXO",2017-12-26,218090,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T21:53:54Z,"k-pop","SM Entertainment",0.629,0.575,6,-5.763,0,0.0354,0.235,0,0.0935,0.239,136.053,4
spotify:track:1ehags7lQMM1qX94VJkoaf,"Not Shy","Not Shy","ITZY",2020-08-17,177728,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-12T22:02:50Z,"k-pop","Republic Records - ITZY",0.776,0.911,2,-3.08,0,0.131,0.155,0.00000259,0.268,0.56,101.027,4
spotify:track:44hqFxUWsADWewEJELnncj,"No Doubt","ROMANCE : UNTOLD -daydream-","ENHYPEN",2024-11-11,167219,76,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-01-08T16:14:06Z,"k-pop","BELIFT LAB",0.837,0.456,8,-7.07,0,0.0791,0.11,0,0.0553,0.521,130.03,4
spotify:track:7oa78eoRmu91ismtKeZL7I,"귓방망이","귓방망이","Badkiz",2014-03-24,202935,38,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-14T18:29:54Z,"","ZOO엔터테인먼트",0.87,0.81,9,-3.174,1,0.0723,0.00578,0.00766,0.0475,0.522,130.003,4
spotify:track:3B5noM4glaOYa1tC04fE8C,"핫해","핫해","Badkiz",2016-08-16,181520,21,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-14T18:37:03Z,"","ZOO엔터테인먼트",0.809,0.94,5,-2.19,0,0.159,0.0162,0,0.308,0.703,119.018,4
spotify:track:7foeH2Emgq8A3LWk3q6dat,"Kitsch","I've IVE","IVE",2023-04-10,195440,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T17:47:35Z,"k-pop","Starship Entertainment",0.8,0.792,11,-4.953,1,0.0529,0.0119,0.00000111,0.0495,0.455,102,4
spotify:track:03UrZgTINDqvnUMbbIMhql,"Gangnam Style (강남스타일)","Gangnam Style (강남스타일)","PSY",2012-01-01,219493,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:28:51Z,"k-pop","Silent Records/Universal Republic Records",0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,4
spotify:track:1L4d2lafz1odpIMe8va21X,"Haru Haru","Stand Up","BIGBANG",2008-08-08,256359,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:30:24Z,"k-pop","YG Entertainment",0.687,0.914,6,-5.02,1,0.0437,0.166,0,0.0858,0.675,126.001,4
spotify:track:4kaY4LbdbomICC25gYGGtn,"IF YOU","MADE","BIGBANG",2016-12-13,264215,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:33:53Z,"k-pop","YG Entertainment",0.672,0.46,1,-6.213,1,0.0292,0.521,0,0.144,0.204,141.822,4
spotify:track:0lYtIvI7bO51PZSeK22Mbz,"눈,코,입 (Eyes, Nose, Lips)","RISE","TAEYANG",2014-06-03,229989,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:37:05Z,"k-pop","YG Entertainment",0.63,0.516,0,-5.759,1,0.0379,0.736,0,0.264,0.254,143.786,4
spotify:track:58b0gBwBVjQfbbCU4xIvoy,"Supernova","Supernova","aespa",2024-05-13,178880,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:41:49Z,"k-pop","aespa",0.744,0.747,11,-4.281,0,0.0824,0.00691,0.00000203,0.0739,0.368,120.077,4
